GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06037403320,06037403320,"Census Tract 4033.20, Los Angeles County, California",94120,15359
1400000US06037403321,06037403321,"Census Tract 4033.21, Los Angeles County, California",101971,13082
1400000US06037403322,06037403322,"Census Tract 4033.22, Los Angeles County, California",80625,17699
1400000US06037403323,06037403323,"Census Tract 4033.23, Los Angeles County, California",93148,7714
1400000US06037403324,06037403324,"Census Tract 4033.24, Los Angeles County, California",96538,14367
1400000US06037403325,06037403325,"Census Tract 4033.25, Los Angeles County, California",94487,13049
1400000US06037403401,06037403401,"Census Tract 4034.01, Los Angeles County, California",75326,13023
1400000US06037403402,06037403402,"Census Tract 4034.02, Los Angeles County, California",103355,9707
1400000US06037403403,06037403403,"Census Tract 4034.03, Los Angeles County, California",135545,22168
1400000US06037403404,06037403404,"Census Tract 4034.04, Los Angeles County, California",99219,19529
1400000US06037403405,06037403405,"Census Tract 4034.05, Los Angeles County, California",122857,19478
1400000US06037403406,06037403406,"Census Tract 4034.06, Los Angeles County, California",72232,8036
1400000US06037403407,06037403407,"Census Tract 4034.07, Los Angeles County, California",119474,23644
1400000US06037403408,06037403408,"Census Tract 4034.08, Los Angeles County, California",104848,12175
1400000US06037403500,06037403500,"Census Tract 4035, Los Angeles County, California",90104,24539
1400000US06037403600,06037403600,"Census Tract 4036, Los Angeles County, California",71518,13542
1400000US06037403702,06037403702,"Census Tract 4037.02, Los Angeles County, California",96327,7889
1400000US06037403703,06037403703,"Census Tract 4037.03, Los Angeles County, California",83807,11284
1400000US06037403721,06037403721,"Census Tract 4037.21, Los Angeles County, California",73333,8082
1400000US06037403722,06037403722,"Census Tract 4037.22, Los Angeles County, California",47206,6122
1400000US06037403801,06037403801,"Census Tract 4038.01, Los Angeles County, California",71417,11127
1400000US06037403802,06037403802,"Census Tract 4038.02, Los Angeles County, California",55754,7753
1400000US06037403901,06037403901,"Census Tract 4039.01, Los Angeles County, California",75636,3098
1400000US06037403902,06037403902,"Census Tract 4039.02, Los Angeles County, California",64444,8247
1400000US06037404000,06037404000,"Census Tract 4040, Los Angeles County, California",58750,7033
1400000US06037404100,06037404100,"Census Tract 4041, Los Angeles County, California",58608,8897
1400000US06037404201,06037404201,"Census Tract 4042.01, Los Angeles County, California",36208,7669
1400000US06037404202,06037404202,"Census Tract 4042.02, Los Angeles County, California",50243,6701
1400000US06037404301,06037404301,"Census Tract 4043.01, Los Angeles County, California",45966,6224
1400000US06037404302,06037404302,"Census Tract 4043.02, Los Angeles County, California",48889,9399
1400000US06037404401,06037404401,"Census Tract 4044.01, Los Angeles County, California",51649,9071
1400000US06037404402,06037404402,"Census Tract 4044.02, Los Angeles County, California",66429,10798
1400000US06037404501,06037404501,"Census Tract 4045.01, Los Angeles County, California",49315,9671
1400000US06037404503,06037404503,"Census Tract 4045.03, Los Angeles County, California",76667,15403
1400000US06037404504,06037404504,"Census Tract 4045.04, Los Angeles County, California",36238,3717
1400000US06037404600,06037404600,"Census Tract 4046, Los Angeles County, California",56625,14400
1400000US06037404701,06037404701,"Census Tract 4047.01, Los Angeles County, California",49978,4397
1400000US06037404702,06037404702,"Census Tract 4047.02, Los Angeles County, California",41958,8339
1400000US06037404703,06037404703,"Census Tract 4047.03, Los Angeles County, California",43750,6984
1400000US06037404801,06037404801,"Census Tract 4048.01, Los Angeles County, California",42971,4589
1400000US06037404802,06037404802,"Census Tract 4048.02, Los Angeles County, California",48162,14434
1400000US06037404803,06037404803,"Census Tract 4048.03, Los Angeles County, California",53083,9402
1400000US06037404901,06037404901,"Census Tract 4049.01, Los Angeles County, California",69543,6003
1400000US06037404902,06037404902,"Census Tract 4049.02, Los Angeles County, California",61875,3648
1400000US06037404903,06037404903,"Census Tract 4049.03, Los Angeles County, California",61496,4197
1400000US06037405001,06037405001,"Census Tract 4050.01, Los Angeles County, California",54258,7613
1400000US06037405002,06037405002,"Census Tract 4050.02, Los Angeles County, California",52175,16731
1400000US06037405101,06037405101,"Census Tract 4051.01, Los Angeles County, California",44924,8889
1400000US06037405102,06037405102,"Census Tract 4051.02, Los Angeles County, California",43036,9095
1400000US06037405201,06037405201,"Census Tract 4052.01, Los Angeles County, California",50197,14093
1400000US06037405202,06037405202,"Census Tract 4052.02, Los Angeles County, California",55848,7558
1400000US06037405203,06037405203,"Census Tract 4052.03, Los Angeles County, California",74107,12236
1400000US06037405301,06037405301,"Census Tract 4053.01, Los Angeles County, California",50899,7501
1400000US06037405302,06037405302,"Census Tract 4053.02, Los Angeles County, California",65574,18598
1400000US06037405400,06037405400,"Census Tract 4054, Los Angeles County, California",83503,12245
1400000US06037405500,06037405500,"Census Tract 4055, Los Angeles County, California",68299,15012
1400000US06037405600,06037405600,"Census Tract 4056, Los Angeles County, California",88020,4840
1400000US06037405701,06037405701,"Census Tract 4057.01, Los Angeles County, California",68295,18225
1400000US06037405702,06037405702,"Census Tract 4057.02, Los Angeles County, California",48858,5531
1400000US06037405800,06037405800,"Census Tract 4058, Los Angeles County, California",64167,4612
1400000US06037405900,06037405900,"Census Tract 4059, Los Angeles County, California",65278,23555
1400000US06037406000,06037406000,"Census Tract 4060, Los Angeles County, California",68750,12740
1400000US06037406101,06037406101,"Census Tract 4061.01, Los Angeles County, California",59840,9490
1400000US06037406102,06037406102,"Census Tract 4061.02, Los Angeles County, California",43375,8618
1400000US06037406200,06037406200,"Census Tract 4062, Los Angeles County, California",37008,9041
1400000US06037406300,06037406300,"Census Tract 4063, Los Angeles County, California",81722,11763
1400000US06037406402,06037406402,"Census Tract 4064.02, Los Angeles County, California",84635,11437
1400000US06037406411,06037406411,"Census Tract 4064.11, Los Angeles County, California",82885,12402
1400000US06037406412,06037406412,"Census Tract 4064.12, Los Angeles County, California",99063,20547
1400000US06037406500,06037406500,"Census Tract 4065, Los Angeles County, California",68906,7378
1400000US06037406601,06037406601,"Census Tract 4066.01, Los Angeles County, California",75781,8485
1400000US06037406602,06037406602,"Census Tract 4066.02, Los Angeles County, California",64538,9199
1400000US06037406701,06037406701,"Census Tract 4067.01, Los Angeles County, California",58634,9389
1400000US06037406702,06037406702,"Census Tract 4067.02, Los Angeles County, California",57072,9866
1400000US06037406800,06037406800,"Census Tract 4068, Los Angeles County, California",77422,10399
1400000US06037406901,06037406901,"Census Tract 4069.01, Los Angeles County, California",53007,12790
1400000US06037406902,06037406902,"Census Tract 4069.02, Los Angeles County, California",70972,14511
1400000US06037407001,06037407001,"Census Tract 4070.01, Los Angeles County, California",65539,10737
1400000US06037407002,06037407002,"Census Tract 4070.02, Los Angeles County, California",64939,7701
1400000US06037407101,06037407101,"Census Tract 4071.01, Los Angeles County, California",43785,9215
1400000US06037407102,06037407102,"Census Tract 4071.02, Los Angeles County, California",54178,5959
1400000US06037407200,06037407200,"Census Tract 4072, Los Angeles County, California",49429,20074
1400000US06037407301,06037407301,"Census Tract 4073.01, Los Angeles County, California",63483,7990
1400000US06037407302,06037407302,"Census Tract 4073.02, Los Angeles County, California",56923,6245
1400000US06037407400,06037407400,"Census Tract 4074, Los Angeles County, California",68750,15986
1400000US06037407501,06037407501,"Census Tract 4075.01, Los Angeles County, California",55086,6814
1400000US06037407502,06037407502,"Census Tract 4075.02, Los Angeles County, California",63828,8335
1400000US06037407601,06037407601,"Census Tract 4076.01, Los Angeles County, California",51049,4822
1400000US06037407602,06037407602,"Census Tract 4076.02, Los Angeles County, California",56836,2393
1400000US06037407701,06037407701,"Census Tract 4077.01, Los Angeles County, California",53604,5906
1400000US06037407702,06037407702,"Census Tract 4077.02, Los Angeles County, California",65156,8318
1400000US06037407801,06037407801,"Census Tract 4078.01, Los Angeles County, California",57292,14658
1400000US06037407802,06037407802,"Census Tract 4078.02, Los Angeles County, California",67313,13032
1400000US06037407900,06037407900,"Census Tract 4079, Los Angeles County, California",78906,7462
1400000US06037408003,06037408003,"Census Tract 4080.03, Los Angeles County, California",87232,8070
1400000US06037408004,06037408004,"Census Tract 4080.04, Los Angeles County, California",60417,10466
1400000US06037408005,06037408005,"Census Tract 4080.05, Los Angeles County, California",79034,8087
1400000US06037408006,06037408006,"Census Tract 4080.06, Los Angeles County, California",53505,5581
1400000US06037408133,06037408133,"Census Tract 4081.33, Los Angeles County, California",64306,16679
1400000US06037408134,06037408134,"Census Tract 4081.34, Los Angeles County, California",81250,12160
1400000US06037408135,06037408135,"Census Tract 4081.35, Los Angeles County, California",68309,3102
1400000US06037408136,06037408136,"Census Tract 4081.36, Los Angeles County, California",65882,11601
1400000US06037408137,06037408137,"Census Tract 4081.37, Los Angeles County, California",61758,6002
1400000US06037408138,06037408138,"Census Tract 4081.38, Los Angeles County, California",47782,11308
1400000US06037408139,06037408139,"Census Tract 4081.39, Los Angeles County, California",52462,15548
1400000US06037408140,06037408140,"Census Tract 4081.40, Los Angeles County, California",56346,11981
1400000US06037408141,06037408141,"Census Tract 4081.41, Los Angeles County, California",63382,10757
1400000US06037408202,06037408202,"Census Tract 4082.02, Los Angeles County, California",51250,19238
1400000US06037408211,06037408211,"Census Tract 4082.11, Los Angeles County, California",43605,8666
1400000US06037408212,06037408212,"Census Tract 4082.12, Los Angeles County, California",60746,6646
1400000US06037408301,06037408301,"Census Tract 4083.01, Los Angeles County, California",62400,12269
1400000US06037408302,06037408302,"Census Tract 4083.02, Los Angeles County, California",72500,4923
1400000US06037408303,06037408303,"Census Tract 4083.03, Los Angeles County, California",88152,15194
1400000US06037408401,06037408401,"Census Tract 4084.01, Los Angeles County, California",67941,15717
1400000US06037408402,06037408402,"Census Tract 4084.02, Los Angeles County, California",84355,12361
1400000US06037408501,06037408501,"Census Tract 4085.01, Los Angeles County, California",51250,9547
1400000US06037408503,06037408503,"Census Tract 4085.03, Los Angeles County, California",90560,10104
